标题,来源,下载方式,链接
2021 WHO指南：宫颈癌预防中宫颈癌前病变的筛查和治疗,"世界卫生组织(WHO,The World Health Organization)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23678
2021 临床建议：生酮饮食在头痛患者中的应用,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23902
2021 WAPM实践指南：胎儿中枢神经系检查,"世界围产学会(WAPM,World Association of Perinatal Medicine)",站内免费下载,https://guide.medlive.cn/guideline/24803
2021 WSES意见书：既往无手术和已知疾病者肠梗阻的诊断和管理,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/23665
中国危重症患者肠内营养支持常见并发症预防管理专家共识（2021版）,国内急诊/重症相关专家小组（统称）,会员可通过APP阅读,https://guide.medlive.cn/guideline/23701
2021 国际共识建议：老年直肠癌患者的多学科管理,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/23666
2021 昆士兰临床指南：妊娠期梅毒（V4）,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23730
2021 SHANA专家共识：成人头颈部手术及游离组织重建围术期管理,"头颈部麻醉学会(SHANA,Society for Head and Neck Anesthesia)",站内免费下载,https://guide.medlive.cn/guideline/24737
2020 国际乳腺癌Ki67工作组建议：乳腺癌Ki67评估,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24150
2021 IPCG共识建议：原发性中枢神经系统淋巴瘤的MRI和PET影像学检查,"国际原发性中枢神经系统淋巴瘤协作组(IPCG,International Primary CNS Lymphoma Collaborative Group)",站内免费下载,https://guide.medlive.cn/guideline/24117
2021 ASE专家共识：聚乙二醇过敏者超声增强剂的超敏反应,"美国超声心动图学会(ASE,American Society of Echocardiography)",站内免费下载,https://guide.medlive.cn/guideline/23733
2021 EUGOGO临床实践指南：Graves眼病的药物治疗,"欧洲Graves' 眼病专家组(EUGOGO,European Group on Graves' Orbitopathy)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/23761
2021 AAFP临床实践指南：COPD急性加重的药物治疗,"美国家庭医师学会(AAFP,American Academy of Family Physicians)",第三方数据库下载,https://guide.medlive.cn/guideline/23741
2021 APLAR共识声明：系统性红斑狼疮的管理,"亚太风湿病学联盟协会(APLAR,Asia Pacific League of Associations for Rheumatology)",第三方数据库下载,https://guide.medlive.cn/guideline/23704
2021 ESGE指南：食管支架置入治疗良恶性疾病（更新版）,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",有翻译有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23690
2021 ACMG循证临床指南：先天性异常或智力残疾儿童的外显子组合基因组测序,"美国医学遗传学与基因组学学会(ACMG,American College of Medical Genetics and Genomics)",第三方数据库下载,https://guide.medlive.cn/guideline/23663
2021 CSCO临床指南：胃癌的诊断和治疗（英文版）,"中国临床肿瘤学会(CSCO,Chinese Society of Clinical Oncology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23648
氯吡格雷/阿司匹林单片复方制剂抗血小板治疗中国专家共识,"中国医师协会心血管内科医师分会(CCCP,Chinese College of Cardiovascular Physicians)",站内免费下载,https://guide.medlive.cn/guideline/23735
慢性前列腺炎/慢性盆腔疼痛综合征诊疗指南,中华医学会男科学分会,站内免费下载,https://guide.medlive.cn/guideline/26582
乙型病毒性肝炎相关肝细胞癌围手术期抗病毒治疗规范,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/25822
2021 BC指南：高铁蛋白和铁过载的调查和管理,"不列颠哥伦比亚省临床实践指南中心(BC,Clinical Practice Guidelines and Protocols in British Columbia)",第三方数据库下载,https://guide.medlive.cn/guideline/24726
数字乳腺X 线断层摄影检查技术及其诊断应用规范专家共识,数字乳腺X线断层摄影检查技术、诊断规范专家组,站内免费下载,https://guide.medlive.cn/guideline/24437
非小细胞肺癌分子残留病灶专家共识,中国抗癌协会肺癌专业委员会,站内免费下载,https://guide.medlive.cn/guideline/24431
新生儿黄疸管理流程共识,"中国优生科学协会(CHBSA,China Healthy Birth Science Association)",站内免费下载,https://guide.medlive.cn/guideline/24051
生物制剂治疗炎症性肠病专家建议意见,中国炎症性肠病诊疗质控评估中心,会员可通过APP阅读,https://guide.medlive.cn/guideline/23976
三阴性乳腺癌含铂方案临床应用专家共识（2021版）,中国妇幼保健协会乳腺保健专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23933
中国卵巢上皮性癌维持治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23683
早中期妊娠合并卵巢肿瘤终止妊娠的中国专家共识,中华医学会计划生育学分会,站内免费下载,https://guide.medlive.cn/guideline/23688
儿童分泌性中耳炎诊断和治疗指南（2021）,中华耳鼻咽喉头颈外科杂志编辑委员会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/23865
中国消化内镜诊疗中心安全运行指南 （2021）,国家消化内镜专业质控中心,会员可通过APP阅读,https://guide.medlive.cn/guideline/23864
中老年浴养专家建议,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23858
聚桂醇®内痔硬化注射疗法专家共识（2021版）,《结直肠肛门外科》杂志编辑委员会组织制定,站内免费下载,https://guide.medlive.cn/guideline/23844
创伤性勃起功能障碍诊疗中国专家共识,中华医学会男科学分会,站内免费下载,https://guide.medlive.cn/guideline/23822
2021 BC指南：跌倒预防——社区老年人的风险评估和管理,"不列颠哥伦比亚省临床实践指南中心(BC,Clinical Practice Guidelines and Protocols in British Columbia)",第三方数据库下载,https://guide.medlive.cn/guideline/24161
2021 BC指南：初级保健中疑似肺癌患者的管理,"不列颠哥伦比亚省临床实践指南中心(BC,Clinical Practice Guidelines and Protocols in British Columbia)",第三方数据库下载,https://guide.medlive.cn/guideline/24344
腹腔镜肾上腺手术规范专家共识,《腹腔镜肾上腺手术规范专家共识》专家组,站内免费下载,https://guide.medlive.cn/guideline/24136
肾动脉狭窄的超声诊断专家共识,中华医学会超声医学分会,站内VIP下载,https://guide.medlive.cn/guideline/23813
住院患者静脉血栓栓塞症预防护理与管理专家共识,"国际血管联盟(IUA,International Union of Angiology)",站内免费下载,https://guide.medlive.cn/guideline/23812
2021 CSCO临床指南：恶性淋巴瘤的诊断和治疗（英文版）,"中国临床肿瘤学会(CSCO,Chinese Society of Clinical Oncology)",第三方数据库下载,https://guide.medlive.cn/guideline/23811
新生儿及婴儿颅脑超声专家共识,中国医药教育协会,站内免费下载,https://guide.medlive.cn/guideline/23800
动态脑血流自动调节功能评估在神经系统疾病中的临床应用专家共识（2021）,吉林省医学会神经病学分会,站内VIP下载,https://guide.medlive.cn/guideline/23792
子宫颈锥切术后高危型人乳头瘤病毒阳性者规范化管理的专家共识,中国抗癌协会妇科肿瘤专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23711
2021 ESC共识文件：心力衰竭调整药物治疗的患者特征,"欧洲心脏病学会(ESC,European Society of Cardiology)",第三方数据库下载,https://guide.medlive.cn/guideline/23779
甲状腺危象急诊诊治专家共识,中华医学会急诊医学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/23752
中国阑尾肿瘤多学科综合治疗专家共识（2021版）,中国医师协会结直肠肿瘤专委会,站内免费下载,https://guide.medlive.cn/guideline/23719
2021 KARM临床实践指南：老年髋部骨折患者的术后康复,"韩国康复医学学会(KARM,Korean Academy of Rehabilitation Medicine)",站内免费下载,https://guide.medlive.cn/guideline/23698
新生儿脐动脉血气分析临床应用专家共识 （2021）,中华医学会围产医学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/23696
糖尿病神经病变诊治专家共识（2021年版）,"中华医学会糖尿病学分会(CDS,Chinese Diabetes Society)",会员可通过APP阅读,https://guide.medlive.cn/guideline/23694
中医药防控儿童青少年近视指南（学生与家长版）,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/23684
外阴恶性肿瘤诊断和治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23660
2021 KSID建议：应用抗SARS-CoV-2单克隆抗体治疗COVID-19患者,"韩国感染病学会(KSID,Korean Society of Infectious Diseases)",站内免费下载,https://guide.medlive.cn/guideline/23659
本维莫德乳膏治疗银屑病专家指导意见,中华医学会皮肤性病学分会,站内免费下载,https://guide.medlive.cn/guideline/23656
江苏省老年记忆障碍门诊规范化建设专家共识,江苏省老年医学学会神经病学分会痴呆与认知障碍诊治专家组,站内免费下载,https://guide.medlive.cn/guideline/23653
2021 亚太膝关节和髋关节置换及髋部骨折手术静脉血栓栓塞共识：静脉血栓栓塞的机械预防（第2部分）,亚太地区骨科专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23652
老年腰椎间盘突出症诊疗指南,"中华医学会骨科学分会(COA,Chinese Orthopaedic Association)",站内免费下载,https://guide.medlive.cn/guideline/23650
2021 共识指南：极低出生体重儿应用Amplatzer Piccolo封堵器行经导管动脉导管未闭封堵术围手术期并发症管理,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23649
2021 AHA科学声明：心导管室的循证实践,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/23645
2021 IDEA共识指南：男性2型糖尿病伴性腺功能减退患者的睾酮替代治疗,"糖尿病&内分泌综合学会(IDEA,Integrated Diabetes & Endocrine Academy)",站内免费下载,https://guide.medlive.cn/guideline/23712
中国肝细胞癌经动脉化疗栓塞（TACE）治疗临床实践指南（2021年版）,中国医师协会介入医师分会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/23748
中国肝癌早筛策略专家共识,全国多中心前瞻性肝癌极早期预警筛查项目（PreCar）专家组,站内免费下载,https://guide.medlive.cn/guideline/23677
2021 荷兰多学科指南：跟腱病,国外骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23642
2020 JSCCR指南：遗传性结直肠癌的临床实践,"日本结直肠癌研究学会(JSCCR,Japanese Society for Cancer of the Colon and Rectum)",站内免费下载,https://guide.medlive.cn/guideline/23626
2021 ISIDOG共识指南：妊娠前以及妊娠期女性接种COVID-19疫苗,"国际妇产科感染性疾病学会(ISIDOG,International Society of Infectious Diseases in Obstetrics and Gynecology)",站内免费下载,https://guide.medlive.cn/guideline/23726
高血压患者中原发性醛固酮增多症检出、诊断和治疗的指导意见,中华人民共和国国家卫生健康委员会,站内免费下载,https://guide.medlive.cn/guideline/23671
山东省超药品说明书用药专家共识（2021 年版）,山东省药学会循证药学专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23647
2021 法国循证建议：宫颈癌筛查（更新）,国外肿瘤科相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/23644
2型糖尿病基层合理用药指南,"中华医学会(CMA,Chinese Medical Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/23640
痛风基层合理用药指南,"中华医学会(CMA,Chinese Medical Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/23636
2021 EXPeRT/PARTNER建议：儿童和青少年肾上腺皮质肿瘤的诊断和治疗,"欧洲儿童罕见肿瘤合作研究组(EXPeRT,European Cooperative Study Group for Pediatric Rare Tumors)",第三方数据库下载,https://guide.medlive.cn/guideline/23628
2021 BSH指南：成人骨髓增生异常综合征的管理,"英国血液病学学会(BSH,British Society for Haematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23623
2021 SICCR共识声明：藏毛病的管理和治疗,"意大利结直肠外科学会(SICCR,Italian society of colorectal surgery)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23613
2021 EXPeRT/PARTNER建议：胸膜肺母细胞瘤的诊断和治疗,"欧洲儿童罕见肿瘤合作研究组(EXPeRT,European Cooperative Study Group for Pediatric Rare Tumors)",第三方数据库下载,https://guide.medlive.cn/guideline/25455
2021 BAD指南：皮肤红斑狼疮患者的管理,"英国皮肤科医师协会(BAD,British Association of Dermatologists)",第三方数据库下载,https://guide.medlive.cn/guideline/24386
富碘中药治疗Graves病专家共识,"中国中西医结合学会(CAIM,Chinese Association of Integrative Medicine)",站内免费下载,https://guide.medlive.cn/guideline/23667
中成药治疗室性早搏临床应用指南（2020年）,《中成药治疗优势病种临床应用指南》标准化项目组,站内免费下载,https://guide.medlive.cn/guideline/23672
阴道恶性肿瘤诊断与治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23668
妊娠滋养细胞疾病诊断与治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23643
脊髓电刺激治疗慢性疼痛专家共识,脊髓电刺激治疗慢性疼痛专家共识编写组,站内免费下载,https://guide.medlive.cn/guideline/23627
2021 EXPeRT/PARTNER建议：儿童胰母细胞瘤的诊断和治疗,"欧洲儿童罕见肿瘤合作研究组(EXPeRT,European Cooperative Study Group for Pediatric Rare Tumors)",第三方数据库下载,https://guide.medlive.cn/guideline/23625
子宫内膜癌诊断与治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23611
2021 EAN/ESRS欧洲指南：成人和儿童发作性睡病的治疗,"欧洲神经病学学会(EAN,European Academy of Neurology)",第三方数据库下载,https://guide.medlive.cn/guideline/23610
2021 APSC共识建议：经导管缘对缘技术（MitraClip）治疗二尖瓣返流,"亚太心脏病学会(APSC,Asia-Pacific Society of Cardiology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23604
2021 NICE指南：寻常痤疮的管理（NG.198）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23603
2021 专家共识建议：慢性淋巴细胞白血病可测量残留病,国外血液科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/23631
超药品说明书用药目录（2021年版新增用法）,广东省药学会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23614
2021 EACVI立场声明：聚乙二醇过敏患者的超声造影剂超敏反应,"欧洲协会心血管影像协会(EACVI,European Association of Cardiovascular Imaging)",第三方数据库下载,https://guide.medlive.cn/guideline/23599
2021 IDSA/SHEA临床实践指南：成人艰难梭菌感染的管理（更新版）,"美国感染病学会(IDSA,Infectious Diseases Society of America)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23597
2021 BAD指南：白癜风患者的管理,"英国皮肤科医师协会(BAD,British Association of Dermatologists)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24099
2021 IDSA指南：COVID-19的诊断—抗原检测,"美国感染病学会(IDSA,Infectious Diseases Society of America)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23588
2020 ECIL第八届会议：癌症或造血细胞移植后儿科患者侵袭性真菌疾病诊断、预防和治疗指南,"欧洲白血病感染会议(ECIL,European Conference on Infections in Leukaemia)",站内免费下载,https://guide.medlive.cn/guideline/26159
2021 SOMANZ立场声明：妊娠期和产后肺栓塞,"澳大利亚和新西兰产科医学会(SOMANZ,Society of Obstetric Medicine of Australia and New Zealand)",第三方数据库下载,https://guide.medlive.cn/guideline/24026
2021 ACEP共识建议：急诊阿片类药物使用障碍的治疗,"美国急诊医师学会(ACEP,American College of Emergency Physicians)",第三方数据库下载,https://guide.medlive.cn/guideline/23629
2021 ESMO临床实践指南：肛门癌的诊断，治疗和随访,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23612
2021 KASL临床实践指南：非酒精性脂肪肝的管理,"韩国肝脏病研究学会(KASL,Korean Association for the Study of the Liver)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23578
2020 ECMM/ISHAM临床实践指南：新冠状病毒相关肺曲霉菌病的定义和管理,"欧洲医学真菌学联盟(ECMM,European Confederation of Medical Mycology)",站内免费下载,https://guide.medlive.cn/guideline/26156
2021 EAN/EFNS指南：急性缺血性脑卒中早期运动康复的药物支持,"欧洲神经病学学会(EAN,European Academy of Neurology)",站内免费下载,https://guide.medlive.cn/guideline/23563
2021 AHA科学声明：阻塞性睡眠呼吸暂停与心血管疾病,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/23567
硬化注射治疗血管瘤专家共识,中国医师协会介入医师分会,站内免费下载,https://guide.medlive.cn/guideline/24276
2021 卒中预防建议：生活方式和空气污染干预,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24548
中国冠状动脉慢性完全闭塞病变介入治疗推荐路径更新,中国冠状动脉慢性闭塞病变介入治疗俱乐部,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23738
2021 AGO建议：局部晚期和转移性乳腺癌的诊断与治疗（更新版）,"德国妇科肿瘤小组(AGO,German Gynecological Oncology Group)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23720
2021 亚洲肿瘤消融会议指南：肾上腺肿瘤消融术,"亚洲肿瘤消融会议(ACTA,Asian Conference on Tumor Ablation)",站内免费下载,https://guide.medlive.cn/guideline/23689
子宫肉瘤诊断与治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23633
2021 EXPeRT/PARTNER建议：儿童和青少年涎腺癌的诊断和治疗,"欧洲儿童罕见肿瘤合作研究组(EXPeRT,European Cooperative Study Group for Pediatric Rare Tumors)",第三方数据库下载,https://guide.medlive.cn/guideline/23632
卒中后呼吸系统感染气道管理专家指导意见,中国神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23624
新冠疫情常态化防控形势下内镜消毒及管理专家共识,中国卫生监督协会消毒与感染控制专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23618
沙库巴曲缬沙坦钠在基层心血管疾病临床应用的专家共识,中国医师协会全科医师分会,站内免费下载,https://guide.medlive.cn/guideline/23617
BRCA1/2数据解读中国专家共识（2021版）,中华医学会病理学分会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/23602
卵巢恶性肿瘤诊断与治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23601
产后保健服务指南,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/23598
2021 德国S3指南：寻常型银屑病的治疗—第1部分：治疗目标和治疗建议,国外皮肤性病相关专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/26081
2021 SVS临床实践指南：颅外脑血管病的管理,"血管外科学会(SVS,Society for Vascular Surgery)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/24838
2021 亚太膝关节和髋关节置换及髋部骨折手术静脉血栓栓塞共识：诊断和危险因素（第1部分）,亚太地区骨科专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23568
2020 APSC共识建议：高危慢性冠脉综合征的抗栓治疗,"亚太心脏病学会(APSC,Asia-Pacific Society of Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/23718
2021 CAFG困难气道管理共识：昏迷患者困难气道的管理,"加拿大气道焦点小组(CAFG,Canadian Airway Focus Group)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/23554
2021 ERS临床实践指南：结节病的治疗,"欧洲呼吸学会(ERS,European Respiratory Society)",第三方数据库下载,https://guide.medlive.cn/guideline/23654
抗肿瘤药物临床合理应用管理指标（2021年版）,中华人民共和国国家卫生健康委员会,站内免费下载,https://guide.medlive.cn/guideline/23621
2021 SIA意见书：Covid-19流行时期酒精性肝病的管理,意大利酒精学会(Italian Society on Alcohol),第三方数据库下载,https://guide.medlive.cn/guideline/23559
2021 ESPR欧洲指南：儿童和青少年横纹肌肉瘤的影像学检查,"欧洲儿科放射学会(ESPR,European Society of Paediatric Radiology)",站内免费下载,https://guide.medlive.cn/guideline/23545
类风湿关节炎相关自身抗体检测的临床应用专家共识,中国医师协会风湿免疫科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/23542
2021 NICE指南：共同决策（NG.197）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/23534
2021 BSH指南：成人骨髓增生异常综合征的诊断和预后评估,"英国血液病学学会(BSH,British Society for Haematology)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23546
2021 AGO建议：早期乳腺癌患者的诊断与治疗（更新版）,"德国妇科肿瘤小组(AGO,German Gynecological Oncology Group)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23721
子宫颈癌诊断与治疗指南（2021年版）,中国抗癌协会妇科肿瘤专业委员会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23573
2021 CSBrS实践指南：乳腺癌植入式静脉输液港的应用（英文）,"中国乳腺外科学会(CSBrS,Chinese Society of Breast Surgery)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23531
2021 CSBrS实践指南：早期乳腺癌患者的保乳手术（英文版）,"中国乳腺外科学会(CSBrS,Chinese Society of Breast Surgery)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23530
2021 APASL共识指南：布加综合征,"亚太肝脏研究学会(APASL,Asian-Pacific Association for the Study of the Liver)",有翻译站内免费下载,https://guide.medlive.cn/guideline/23714
乳腺影像学检查与诊断规范专家共识,辽宁省医学会放射学分会心胸学组,站内免费下载,https://guide.medlive.cn/guideline/23658
系统性轻链型淀粉样变性诊断和治疗指南（2021年修订）,中国系统性轻链型淀粉样变性协作组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/23641
中国卒中肠内营养护理指南,四川大学华西循证护理中心,站内免费下载,https://guide.medlive.cn/guideline/23622
埃克替尼治疗非小细胞肺癌中国专家共识（2021年版）,中国医师协会肿瘤医师分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23606
2021 WHO指南：寨卡病毒传播地区的婴儿喂养（第2版）,"世界卫生组织(WHO,The World Health Organization)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23594
克罗恩病围手术期营养支持指南（2021 版）,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/23529
急性胆道系统感染的诊断和治疗指南（2021版）,中华医学会外科学分会胆道外科学组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/23581
中国丙型病毒性肝炎医院感染防控指南（2021年版）,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23565
钇90微球管理专家共识,中国抗癌协会肿瘤介入专家委员会,站内免费下载,https://guide.medlive.cn/guideline/23556
中国围妊娠期女性癫痫患者管理指南,中华医学会神经病学分会脑电图与癫痫学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/23541
腹腔镜胃袖状切除术后胃漏诊断、预防及处理中国专家共识（2021版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/23532
2021 AHA科学声明：急性心肌梗死的机械并发症,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/23527
基层糖尿病微血管病变筛查与防治专家共识（2021年版）,"中国微循环学会(CMS,Chinese Society of Microcirculation)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23520
泌尿外科腹腔镜手术围手术期出血防治专家共识,中国医疗保健国际交流促进会,站内免费下载,https://guide.medlive.cn/guideline/23616
中国高血压患者血压血脂综合管理的专家共识,中华医学会心血管病学分会(Chinese Society of Cardiology),有其他版本站内免费下载,https://guide.medlive.cn/guideline/23539
2021 SFORL/SFA指南：噪声下言语测试,"法国耳鼻喉科学会(SFORL,French Society of Otorhinolaryngology)",第三方数据库下载,https://guide.medlive.cn/guideline/27395
2021 MAGNIMS/CMSC/NAIMS共识建议：多发性硬化患者MRI检查,"欧洲MS磁共振成像多中心协作研究网(MAGNIMS,Magnetic Resonance Imaging in MS)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23561
2021 AHA科学声明：射血分数降低的心力衰竭患者房颤的管理,"美国心脏协会(AHA,American Heart Association)",第三方数据库下载,https://guide.medlive.cn/guideline/23533
2021 欧洲指南：成人和儿童患者13C呼气试验的适应证，执行和临床影响,"欧洲胃肠病学协会(EAGEN,European Association for Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/23526
2021 JDA指南：掌跖角化病的管理,"日本皮肤病协会(JDA,Japanese Dermatological Association)",第三方数据库下载,https://guide.medlive.cn/guideline/23673
2021 中国临床专家共识：老年护理机构的血糖护理标准（英文版）,中国内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23723
2021 AUA指南：肾脏肿块和局限性肾癌：评估，管理和随访（第2部分）,"美国泌尿外科学会(AUA,American Urological Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23513
2021 AUA指南：肾脏肿块和局限性肾癌：评估，管理和随访（第1部分）,"美国泌尿外科学会(AUA,American Urological Association)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/23512
中国胰腺神经内分泌肿瘤诊疗指南（2020）,中华医学会外科学分会胰腺外科学组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/23514
肝癌转化治疗中国专家共识（2021 版）,"中国抗癌协会肝癌专业委员会(CSLC,Chinese Society of Liver Cancer)",站内免费下载,https://guide.medlive.cn/guideline/23522
2021 多学科专家共识：儿童重症监护病房内危重患儿经颅多普勒超声检查实践建议,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/24052
2021 国际共识：重症肺癌（第1版）,中外肺癌专家小组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/23765
2021 JSH共识建议：肝细胞癌的管理（更新版）,"日本肝脏学会(JSH,The Japan Society of Hepatology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23710
抗栓治疗病人接受非心脏手术围手术期管理上海专家共识（2021版）,上海市医学会(ShangHai Medical Association),站内免费下载,https://guide.medlive.cn/guideline/23511
2021 ETA/CIRSE临床实践指南：甲状腺恶性病变的微创治疗,"欧洲甲状腺协会(ETA,European Thyroid Association)",第三方数据库下载,https://guide.medlive.cn/guideline/23615
2021 昆士兰临床指南：新生儿低血糖（V9）,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/23596
口腔颌面外科围手术期静脉血栓栓塞症评估与预防专家共识,中国口腔科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23570
非结核分枝杆菌肺病影像诊断专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/23564
2021 CSBrS实践指南：风险评估识别乳腺癌高危女性,"中国乳腺外科学会(CSBrS,Chinese Society of Breast Surgery)",第三方数据库下载,https://guide.medlive.cn/guideline/23518
2020 WSES指南：胆囊切除术中胆管损伤的检查与管理,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/23509
2021 ESGO/ISUOG/IOTA/ESGE共识声明：卵巢肿瘤的术前诊断,"欧洲妇科肿瘤学会(ESGO,European Society of Gynecological Oncology)",第三方数据库下载,https://guide.medlive.cn/guideline/23499
胆道肿瘤患者的营养治疗共识,中国抗癌协会肿瘤营养与支持治疗专业委员会,站内免费下载,https://guide.medlive.cn/guideline/23759
生酮饮食干预在恶性胶质瘤中的应用专家共识,中国肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/23758
