标题,来源,下载方式,链接
功能医学抗衰老技术规范化指南,中国整形美容协会抗衰老分会,站内免费下载,https://guide.medlive.cn/guideline/14126
氨磺必利治疗精神分裂症临床应用专家意见,中国精神科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/14035
中国儿童非典型溶血尿毒综合征诊治规范专家共识,国家儿童医学中心（北京）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/14011
病毒性肝炎中医辨证标准（2017年版）,中华中医药学会肝胆病分会,站内免费下载,https://guide.medlive.cn/guideline/13912
突发群体性氯气泄漏事故现场卫生应急救援处置与临床救治专家共识（2017）,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/13854
烟雾病和烟雾综合征诊断与治疗中国专家共识（2017）,烟雾病和烟雾综合征诊断与治疗中国专家共识编写组,会员可通过APP阅读,https://guide.medlive.cn/guideline/13790
瘾疹（荨麻疹）中医治疗专家共识,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/13739
2型糖尿病短期胰岛素强化治疗临床专家指导意见,中国内分泌相关专家小组（统称）,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13725
中国慢性肾脏病患者合并高尿酸血症诊治专家共识,中国慢性肾脏病患者合并高尿酸血症诊治共识专家组,会员可通过APP阅读,https://guide.medlive.cn/guideline/13677
腹腔镜肾盂输尿管连接部梗阻手术操作指南（2017版）,中华医学会小儿外科学分会,站内免费下载,https://guide.medlive.cn/guideline/13671
2017 KES临床指南：肾上腺偶发瘤的管理,"韩国内分泌学会(KES,Korean Endocrine Society)",站内免费下载,https://guide.medlive.cn/guideline/13668
2型糖尿病合并动脉粥样硬化性心血管疾病患者降糖药物应用专家共识,中国内分泌相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13664
中国脑卒中早期康复治疗指南,中华医学会神经病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/13652
儿童青少年2型糖尿病诊治中国专家共识,中华医学会儿科学分会内分泌遗传代谢学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/13651
糖皮质激素在疼痛微创介入治疗中的应用—中国专家共识,中华医学会疼痛学分会微创介入镇痛学组,站内免费下载,https://guide.medlive.cn/guideline/13645
肿瘤患者CT增强扫描安全管理专家共识,中国抗癌协会肿瘤影像专业委员会,站内免费下载,https://guide.medlive.cn/guideline/13669
阿片类物质使用相关障碍诊断治疗指导原则（三）,中国精神科相关专家小组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13936
2017 ACOG实践简报：妊娠期糖尿病（No.180）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/13620
2017 SATS指南：成人社区获得性肺炎的管理,"南非胸科学会(SATS,South African Thoracic Society)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/13766
2017 BSACI指南：花生和树坚果过敏的诊断和管理,"英国变态反应与临床免疫学会(BSACI,British Society for Allergy & Clinical Immunology)",站内免费下载,https://guide.medlive.cn/guideline/13973
2017 乙型肝炎治疗建议,国外肝病科相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/14078
2017 德国儿童和青少年先天性心脏病的管理指南,"德国儿科心脏病学会(DGPK,German Society of Paediatric Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/14226
2017 ACCM临床实践参数：儿童、新生儿脓毒性休克血流动力学支持,"美国危重医学会(ACCM,American College of Critical Care Medicine)",有解读站内免费下载,https://guide.medlive.cn/guideline/15005
2017 CDC临床实践指南：HIV感染预暴露预防（更新）,"美国疾病控制与预防中心(CDC,Centers for Disease Control and Prevention)",站内免费下载,https://guide.medlive.cn/guideline/15902
2017 ESICM专家意见：ICU内患者急性肾损伤的预防以及肾功能保护（更新版）,"欧洲危重病医学会(ESICM,European Society of Intensive Care Medicine)",站内免费下载,https://guide.medlive.cn/guideline/17633
2017 意见书：血液系统恶性肿瘤以及接受造血干细胞移植患者乙肝病毒再激活的筛查，监测预防以及治疗建议,国外感染病相关专家组（统称）,有翻译站内免费下载,https://guide.medlive.cn/guideline/13639
2017 亚太临床实践指南：衰弱的管理,"急性期后和长期护理学会(AMDA,The Society for Post-Acute and Long-Term Care Medicine)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/13599
中国失眠症诊断和治疗指南,中国睡眠研究会,有解读会员可通过APP阅读,https://guide.medlive.cn/guideline/13587
学校结核病防控工作规范 （2017版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/13663
2017 JSGE临床实践指南：ERCP后胰腺炎,"日本胃肠病学会(JSGE,Japanese Society of Gastroenterology)",有翻译站内免费下载,https://guide.medlive.cn/guideline/13607
2017 Fleischner学会建议：应用CT检查测量肺结节,Fleischner学会(Fleischner Society),有解读站内免费下载,https://guide.medlive.cn/guideline/13601
2017 骨硬化病工作组共识指南：骨硬化病的诊断和管理,国外骨科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13618
2017 NAMS立场声明：激素治疗,"北美绝经学会(NAMS,The North American Menopause Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13596
2017 西班牙绝经后女性服用omega-3多不饱和脂肪酸建议,西班牙更年期学会(Spanish Menopause Society),站内免费下载,https://guide.medlive.cn/guideline/13836
2017 CAR指南：肺癌CT筛查,"加拿大放射科医师协会(CAR,Canadian Association of Radiologists)",第三方数据库下载,https://guide.medlive.cn/guideline/14498
2017 ACOG实践简报：平均风险女性乳腺癌风险评估和筛查（No.179）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13604
2017 FIGO建议：妇产科单独应用米索前列醇（更新版）,"国际妇产科联盟(FIGO,International Federation of Gynecology and Obstetrics)",站内免费下载,https://guide.medlive.cn/guideline/13593
2017 ISHLT共识文件：机械循环支持感染的预防和管理策略,"国际心肺移植协会(ISHLT,The International Society of Heart and lung Transplantantion)",有翻译站内免费下载,https://guide.medlive.cn/guideline/13845
2017 EADV指南：疥疮的管理,"欧洲皮肤病与性病学会(EADV,European Academy of Dermatology and Venereology)",站内免费下载,https://guide.medlive.cn/guideline/13582
2017 AHA/ASA科学声明：脑动静脉畸形的管理,"美国心脏协会(AHA,American Heart Association)",有翻译站内免费下载,https://guide.medlive.cn/guideline/13602
2017 SAGES指南：妊娠期腹腔镜检查,"美国胃肠内镜外科医师学会(SAGES,Society of American Gastrointestinal and Endoscopic Surgeons)",有解读站内免费下载,https://guide.medlive.cn/guideline/13581
2017 NICE诊断指南：多频生物电阻抗装置指导慢性肾病患者进行血液透析时的液体管理（DG.29）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/13553
中国腹腔镜胃癌根治手术质量控制专家共识(2017版),中国医师协会内镜医师分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13546
发育性髋关节发育不良临床诊疗指南(0～2岁),中华医学会小儿外科学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/13670
肺系病常用经典名方的专家共识,中华中医药学会内科分会肺系病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/13608
2017 KDIGO临床实践指南：慢性肾脏病矿物质和骨代谢紊乱的诊断，评估，预防和治疗（更新版）,"改善全球肾脏病预后组织(KDIGO,Kidney Disease: Improving Global Outcomes)",有解读有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/13591
中国成人艰难梭菌感染诊断和治疗专家共识,中国医师协会检验医师分会,站内免费下载,https://guide.medlive.cn/guideline/13588
第五次全国幽门螺杆菌感染处理共识报告,"中华医学会消化病学分会(CSGE,Chinese Society Of Gastroenterology)",有解读有其他版本站内VIP下载,https://guide.medlive.cn/guideline/13583
75 岁以上老年抗栓治疗专家共识,海峡两岸医药卫生交流协会老年医学专业委员会,有解读站内免费下载,https://guide.medlive.cn/guideline/13579
2017 ACPGBI指南：结肠癌，直肠癌以及肛门癌的管理,"大不列颠及爱尔兰肛肠协会(ACPGBI,Association of Coloproctology of Great Britain and Ireland)",站内免费下载,https://guide.medlive.cn/guideline/13561
卒中后认知障碍管理专家共识,"中国卒中学会(CSA,Chinese Stroke Association)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/13556
加速康复外科优化重型肝炎肝移植围手术期管理临床实践的专家共识,中国医师协会器官移植医师分会,站内免费下载,https://guide.medlive.cn/guideline/13597
2017 SOGC临床实践指南：原发性痛经（No.345）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13552
2017 USPSTF建议声明：儿童和青少年肥胖筛查,"美国预防医学工作组(USPSTF,U.S. Preventive Services Task Force)",有解读站内免费下载,https://guide.medlive.cn/guideline/13564
2017 ACG/CAG临床指南：消化不良的管理,"美国胃肠病学会(ACG,American College of Gastroenterology)",站内免费下载,https://guide.medlive.cn/guideline/13563
2017 ASA立场声明：成人失眠症的心理/行为治疗,"澳大拉西亚睡眠协会(ASA,Australasian Sleep Association)",站内免费下载,https://guide.medlive.cn/guideline/13598
2016 欧洲指南：附睾-睾丸炎的管理,国外泌尿外科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13571
2017 法国专家组指南：ICU内目标温度管理,国外急诊/重症相关专家小组（统称）,有翻译站内免费下载,https://guide.medlive.cn/guideline/13612
2017 欧洲循证建议：儿童时期发病的系统性红斑狼疮的诊断和治疗,国外风湿免疫科相关专家小组,有翻译站内免费下载,https://guide.medlive.cn/guideline/13566
2017 循证建议：暴发性痤疮及其变种的管理,国外皮肤性病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13536
2017 ADQI第20届国际会议共识：心脏和血管手术相关性急性肾损伤,肾脏病相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/15699
2017 ACR/AAHKS指南：服用抗风湿药物的风湿性疾病患者接受择期全髋或全膝关节置换术的围术期管理,"美国风湿病学会(ACR,American College of Rheumatology)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/13534
HIV感染合并慢性肾脏病患者管理专家共识,中国感染病相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13642
功能性消化不良中医诊疗专家共识意见（2017）,中华中医药学会脾胃病分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13562
2017 APASL亚太临床实践指南：肝细胞癌的管理（更新版）,"亚太肝脏研究学会(APASL,Asian-Pacific Association for the Study of the Liver)",有翻译有其他版本站内免费下载,https://guide.medlive.cn/guideline/13530
2017 SED/SERV共识指南：糖尿病视网膜病变的诊断和治疗（更新版）,"西班牙糖尿病学会(SED,Spanish Society of Diabetes)",站内免费下载,https://guide.medlive.cn/guideline/13688
2017 台湾溃疡性结肠炎管理指南,台湾炎症性肠病学会(Taiwan Society of Inflammatory Bowel Disease),站内免费下载,https://guide.medlive.cn/guideline/13646
2017 台湾克罗恩病管理指南,台湾炎症性肠病学会(Taiwan Society of Inflammatory Bowel Disease),站内免费下载,https://guide.medlive.cn/guideline/13644
2017 ASTRO循证指南：早期非小细胞肺癌的立体放射治疗,"美国放射治疗及肿瘤学会(ASTRO,American Society for Therapeutic Radiology and Oncology)",站内免费下载,https://guide.medlive.cn/guideline/13511
2017 急性肝卟啉症的评估和长期管理建议,国外肝病科相关专家小组（统称）,有翻译第三方数据库下载,https://guide.medlive.cn/guideline/13715
2017 ABM临床方案#22：母乳喂养妊娠35周或更长时间婴儿黄疸的管理（修订版）,"母乳喂养医学会(ABM,Academy of Breastfeeding Medicine)",站内免费下载,https://guide.medlive.cn/guideline/15328
脾胃湿热证中医诊疗专家共识意见（2017）,中华中医药学会脾胃病分会,站内免费下载,https://guide.medlive.cn/guideline/13545
2017 NANETS共识指南：手术治疗小肠神经内分泌肿瘤,"北美神经内分泌肿瘤学会(NANETS,North American Neuroendocrine Tumor Society)",站内免费下载,https://guide.medlive.cn/guideline/13512
2017 NANETS共识指南：中肠神经内分泌肿瘤的监测和医学管理,"北美神经内分泌肿瘤学会(NANETS,North American Neuroendocrine Tumor Society)",站内免费下载,https://guide.medlive.cn/guideline/13509
2017 EANO指南：成人神经胶质瘤的姑息治疗,"欧洲神经肿瘤协会(EANO,European Association for Neuro-Oncology)",站内免费下载,https://guide.medlive.cn/guideline/13483
2017 ACOG委员会意见：人乳头瘤病毒疫苗接种（No.704）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/13497
2017 DSGH国家指南：肠易激综合征的诊断和治疗,"丹麦胃肠病学和肝病学学会(DSGH,Danish Society of Gastroenterology and Hepatology)",第三方数据库下载,https://guide.medlive.cn/guideline/13554
2017 佛罗里达最佳实践指南：成人抑郁症的药物治疗,国外精神科相关专家小组（统称）,有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/13673
2017 胡桃夹综合征的诊断标准和管理指南（更新版）,"欧洲血管外科学会(ESVS,The European Society for Vascular Surgery)",有解读站内免费下载,https://guide.medlive.cn/guideline/13749
2016 验光师感染控制指南,国外眼科专家协作组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/13481
2016 ARIA指南：过敏性鼻炎及其对哮喘的影响,ARIA专家组,有其他版本站内免费下载,https://guide.medlive.cn/guideline/14115
2017 第4次DLB联盟共识报告：路易体痴呆的诊断和管理,国外神经内科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13498
2017 ACR指南：糖皮质激素诱发的骨质疏松症的预防和治疗,"美国风湿病学会(ACR,American College of Rheumatology)",有解读有翻译有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/13462
2017 APTA临床实践指南：髋关节疼痛和髋关节骨性关节炎,"美国物理治疗协会(APTA,American Physical Therapy Association)",站内免费下载,https://guide.medlive.cn/guideline/13517
2017 IFEM共识声明：低血压和心跳骤停的超声检查,"国际急诊医学联合会(IFEM,International Federation for Emergency Medicine)",站内免费下载,https://guide.medlive.cn/guideline/13458
2017 BSE指南：扩张型心肌病的诊断和评估,"英国超声心动图学会(BSE,British Society of Echocardiography)",有解读站内免费下载,https://guide.medlive.cn/guideline/13486
2017 丙型肝炎治疗建议,国外肝病科相关专家小组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/14102
2017 CSA科学声明：急性缺血性卒中静脉溶栓-英文版,"中国卒中学会(CSA,Chinese Stroke Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14130
原发性肝癌诊疗规范（2017年版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/13586
包虫病手术麻醉方案,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/13500
包虫病诊疗方案（2017年版）,"中华人民共和国国家卫生和计划生育委员会(NHFPC,National Health and Family Planning Commission of China)",站内免费下载,https://guide.medlive.cn/guideline/13499
2017 CCO临床实践指南：子宫内膜癌初始治疗后随访,"加拿大安大略癌症治疗中心(CCO,Cancer Care Ontario)",站内免费下载,https://guide.medlive.cn/guideline/13911
2017 NOF指南：原发性特发性马蹄内翻足的诊断和治疗,"北欧整形外科联合会(NOF,Nordic Orthopaedic Federation)",站内免费下载,https://guide.medlive.cn/guideline/15580
2017 马来西亚临床实践指南：青光眼的管理（第2版）,"马来西亚卫生部(MOH,Ministry of Health Malaysia)",站内免费下载,https://guide.medlive.cn/guideline/14700
2017 ECDC指南：军团菌感染的预防控制和调查,"欧洲疾病预防控制中心(ECDC,European Centre for Disease Prevention and Control)",站内免费下载,https://guide.medlive.cn/guideline/14186
2017 欧洲抗生素谨慎使用指南,"欧洲疾病预防控制中心(ECDC,European Centre for Disease Prevention and Control)",站内免费下载,https://guide.medlive.cn/guideline/14065
2017 SIGN国家临床指南：心血管疾病风险评估和预防（149）,"苏格兰校际指南网络(SIGN,Scottish Intercollegiate Guidelines Network)",站内免费下载,https://guide.medlive.cn/guideline/13809
2017 RA临床实践指南：慢性肾病贫血,"英国肾脏病协会(UKKA,UK Kidney Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13551
2017 RA临床实践指南：成人和儿童腹膜透析,"英国肾脏病协会(UKKA,UK Kidney Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13525
新生儿动脉缺血性脑卒中临床诊治专家共识,中国医师协会新生儿科医师分会,站内免费下载,https://guide.medlive.cn/guideline/13455
2017 马来西亚临床实践指南：妊娠糖尿病的管理,"马来西亚卫生部(MOH,Ministry of Health Malaysia)",站内免费下载,https://guide.medlive.cn/guideline/16924
2017 SOGC临床实践指南：机会性输卵管切除术和其他降低普通人群卵巢/输卵管/腹膜癌风险的方法（No. 344）,"加拿大妇产科医生协会(SOGC,Society of Obstetricians and Gynaecologists of Canada)",站内免费下载,https://guide.medlive.cn/guideline/13423
2017 法国分化型甲状腺癌放射性碘治疗，分子成像和血清标志物检查指南,"法国核医学学会(SFNM,French Society of Nuclear Medicine)",站内免费下载,https://guide.medlive.cn/guideline/13454
2017 ACOG/AUGS委员会意见：女性无症状微量血尿（No.703）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",站内免费下载,https://guide.medlive.cn/guideline/13437
2017 ACOG委员会意见：良性疾病全子宫切除时的入路选择（No.701）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/13468
2017 昆士兰临床指南：引产术（修订版）,"昆士兰卫生组织(QLD,Queensland Health)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13622
2017 KSN临床实践指南：中东呼吸综合征血液透析治疗,"韩国肾脏病学会(KSN,Korean Society of Nephrology)",站内免费下载,https://guide.medlive.cn/guideline/13674
2017 COG循证建议：聚乙二醇门冬酰胺酶护理监测，过敏反应管理以及患者/家庭教育,"美国儿童肿瘤协作组(COG,Children's Oncology Group)",第三方数据库下载,https://guide.medlive.cn/guideline/14235
2017 ABCD/RA指南：成人糖尿病和肾病和/或慢性肾病患者血脂管理,"英国临床糖尿病专家协会(ABCD,Association of British Clinical Diabetologists)",站内免费下载,https://guide.medlive.cn/guideline/14283
2017 西班牙慢性阻塞性肺疾病指南-COPD稳定期药物治疗,国外呼吸科专家组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/14743
2017 GESA全科医生和内科医师指南：炎症性肠病（第4版）,"澳大利亚胃肠病学会(GESA,Gastroenterological Seciety of Australia)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/14807
2017 RCO临床指南：成人眼部肿瘤转诊路径,"英国皇家眼科医学院(RCO,Royal College of Ophthalmologists (UK))",站内免费下载,https://guide.medlive.cn/guideline/16008
2017 VA/DoD临床实践指南：创伤后应激障碍和急性应激障碍的管理,"退伍军人卫生署和美国国防部(VA/DoD,Veterans Health Administration and the US Department of Defense)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/19282
2017 JDA指南：疥疮诊断和治疗（第3版）,"日本皮肤病协会(JDA,Japanese Dermatological Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13459
2017 ACR对比剂应用手册（V10.3）,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/15503
静脉曲张微创射频治疗操作规范,血管与腔内血管外科杂志编辑部,站内免费下载,https://guide.medlive.cn/guideline/19141
中国缺血性脑卒中急性期诊疗指导规范,国家卫生计生委脑卒中防治工程委员会,站内免费下载,https://guide.medlive.cn/guideline/14161
癫痫中心分级标准（试行）,"中国抗癫痫协会(CAAE,China Association Against Epilepsy)",站内免费下载,https://guide.medlive.cn/guideline/13896
中国活体肝移植小肝综合征临床诊治指南（2016版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/13780
中国实体器官移植受者BK病毒感染临床诊疗指南（2016版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/13776
一体化PET/MR颅脑成像检查规范（2017版）,"中华医学会核医学分会(CSNM,Chinese Society of Nuclear Medicine)",站内免费下载,https://guide.medlive.cn/guideline/13734
计算机辅助联合吲哚菁绿分子荧光影像技术在 肝脏肿瘤诊断和手术导航中的应用专家共识,中华医学会数字医学分会,站内免费下载,https://guide.medlive.cn/guideline/13594
肝切除术围手术期管理专家共识,中华医学会外科学分会,有解读站内免费下载,https://guide.medlive.cn/guideline/13590
老年综合评估技术应用中国专家共识,中华医学会老年医学分会,有解读站内免费下载,https://guide.medlive.cn/guideline/13572
色素障碍性和感染性皮肤病的伍德灯诊断专家共识,中国中西医结合学会皮肤性病专业委员会,站内免费下载,https://guide.medlive.cn/guideline/13547
中国动脉导管未闭介入治疗指南2017,中华医学会心血管病学分会(Chinese Society of Cardiology),站内免费下载,https://guide.medlive.cn/guideline/13544
中医儿科临床诊疗指南·疳证（修订）,中医相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13482
中国血管性帕金森综合征诊断与治疗专家共识,中华医学会神经病学分会帕金森病及运动障碍学组,站内免费下载,https://guide.medlive.cn/guideline/13442
中国子宫颈癌筛查及异常管理相关问题专家共识（二）,"中国优生科学协会阴道镜和宫颈病理学分会(CSCCP,Chinese Society for Colposcopy and Cervical Pathology of China Healthy Birth Science Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13452
非ST段抬高型急性冠状动脉综合征诊断和治疗指南（2016）,中华医学会心血管病学分会(Chinese Society of Cardiology),有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/13450
多学科甲胎蛋白异质体临床应用专家共识,上海市医学会(ShangHai Medical Association),站内免费下载,https://guide.medlive.cn/guideline/13444
儿童创伤急救早期处理专家共识,中国儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13425
中国肾性高血压管理指南2016（简版）,中国医师协会肾内科医师分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/13411
经颈静脉肝内门体分流术专家共识,中华医学会放射学分会介入学组,站内免费下载,https://guide.medlive.cn/guideline/13407
胸腔镜手术超声刀规范使用专家共识（2017版）,中国医师协会胸外科医师分会,有解读站内免费下载,https://guide.medlive.cn/guideline/13406
胃食管反流病中医诊疗专家共识意见（2017）,中华中医药学会脾胃病分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/13414
腹腔镜肝切除术加速康复外科中国专家共识（2017 版）,中国医师协会外科医师分会,站内免费下载,https://guide.medlive.cn/guideline/13603
2017 AHA科学声明：门诊和社区患者护理应用机械循环支持建议,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/13427
2017 亚洲国家循证治疗建议：糖尿病性黄斑水肿,国外眼科专家协作组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13421
2017 USMSTF建议：结直肠癌筛查,"美国结直肠癌多学会工作组(USMSTF,US Multi-Society Task Force on Colorectal Cancer)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13413
2017 共识指南：阻塞性睡眠呼吸暂停减重手术围术期管理,国外普通外科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13633
2017 特应性皮炎（湿疹）药师管理指南,国外皮肤性病相关专家小组（统称）,有解读第三方数据库下载,https://guide.medlive.cn/guideline/14114
2017 SAMBA立场声明：B级门诊中琥珀酰胆碱用于紧急气道急救,"门诊麻醉学会(SAMBA,The Society for Ambulatory Anesthesia)",站内免费下载,https://guide.medlive.cn/guideline/14238
2017 JBDS-IP指南：糖尿病妊娠女性的血糖控制,"英国糖尿病协会联合住院治疗组(JBDS-IP,Joint British Diabetes Societiesfor Inpatient Care Group)",站内免费下载,https://guide.medlive.cn/guideline/14276
2017 RCPCH临床指南：儿童时期卒中的诊断，管理以及康复治疗,"英国皇家儿科及儿童健康学会(RCPCH,Royal College of Paediatrics and Child Health)",站内免费下载,https://guide.medlive.cn/guideline/14267
2017 AGA美国共识：弹性成像技术在慢性肝病中的应用,"美国胃肠病协会(AGA,American Gastroenterological Association)",有翻译站内免费下载,https://guide.medlive.cn/guideline/14962
2017 EHA建议：脾切除术治疗遗传性溶血性贫血,"欧洲血液学协会(EHA,European Haematology Association)",站内免费下载,https://guide.medlive.cn/guideline/13418
2017 BSR指南：痛风管理,"英国风湿病学会(BSR,British Society for Rheumatology)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/13408
2017 日本血栓性血小板减少性紫癜的诊断和治疗指南,"日本血液学会(JSH,Japanese Society of Hematology)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13436
女性压力性尿失禁诊断和治疗指南（2017）,中华医学会妇产科学分会妇科盆底学组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/13626
2017 优化早产低出生体重儿营养共识,国外儿科相关医学专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13518
2017 EHRA/ESC共识文件：高血压和心律失常,"欧洲心律学会(EHRA,European Heart Rhythm Association)",有解读站内免费下载,https://guide.medlive.cn/guideline/13403
2017 SIRM建议：数字乳腺断层摄影,"意大利医学放射学会(SIRM,Italian Society of Medical Radiology)",站内免费下载,https://guide.medlive.cn/guideline/13422
2017 NICE指南：进食障碍的识别和治疗（NG.69）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13380
2017 APA共识建议：重复经颅刺激（rTMS）治疗抑郁症的临床应用,"美国精神病学会(APA,American Psychiatric Association)",第三方数据库下载,https://guide.medlive.cn/guideline/13438
2017 基层医疗实践指南：遗尿症,“世界遗尿日”指导委员会,站内免费下载,https://guide.medlive.cn/guideline/13401
2017 EBMT建议：系统性硬化症患者进行造血干细胞移植的心肺评估,"欧洲血液和骨髓移植学会(EBMT,European Society for Blood and Marrow Transplantation)",站内免费下载,https://guide.medlive.cn/guideline/13365
2017 AHA科学声明：机械循环支持成人和儿童心肺复苏术,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/13375
2017 波兰糖尿病患者管理指南,"波兰糖尿病学会(PTD,Polskie Towarzystwo Diabetologiczne)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13969
2017 加拿大共识建议：极早产儿童心肺结局的长期随访,国外儿科相关医学专家组（统称）,第三方数据库下载,https://guide.medlive.cn/guideline/15071
DCD供体选择及供肾质量评估—江苏专家共识,中国泌尿外科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/13387
冠状动脉微血管疾病诊断和治疗的中国专家共识,中华医学会心血管病学分会(Chinese Society of Cardiology),有其他版本站内免费下载,https://guide.medlive.cn/guideline/13363
2017 ESPGHAN/NASPGHAN指南：儿童和青少年幽门螺杆菌感染的管理,"欧洲儿科胃肠病学、肝病学和营养协会(ESPGHAN,European Society for Paediatric Gastroenterology, Hepatology, and Nutrition)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/13394
2017 ACR适宜性标准：脑血管病,"美国放射学会(ACR,American College of Radiology)",站内免费下载,https://guide.medlive.cn/guideline/13691
2017 ANMCO/AIOM/AICO共识文件：心脏肿瘤临床管理路径,"意大利医院心脏病专家协会(ANMCO,National Association of Hospital Cardiologists)",有解读站内免费下载,https://guide.medlive.cn/guideline/13851
2017 ANMCO/ELAS/SIBioC 共识文件：心衰生物标志物,"意大利医院心脏病专家协会(ANMCO,National Association of Hospital Cardiologists)",站内免费下载,https://guide.medlive.cn/guideline/13837
2017 ANMCO意见书：应用非维生素K依赖型新型口服抗凝药预防和治疗肺栓塞,"意大利医院心脏病专家协会(ANMCO,National Association of Hospital Cardiologists)",站内免费下载,https://guide.medlive.cn/guideline/13815
